path,new_path,ordonnance_de_renvoi,instance,year,month,id,majoration,type_recours,test_sentence_1,sentence_1,test_sentence_2,sentence_2,personne_1,match_1,personne_2,match_2,personne_synthetic,décision,code_juridiction,nom_juridiction
../data/raw/DTA/2023/12/TA31/DTA_2102499_20231219.xml,../data/process/DTA/2023/12/DTA_2102499_20231219.xml,False,TA,2023,12,2102499,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire, enregistrés les 29 avril 2021 et 3 mars 2022, la société à responsabilité limitée (SARL) LT Services, représentée par la SELARL Cabinet Roumagnac, demande au tribunal :",True," La SARL LT Services, créée en 2005, a pour objet social l'activité d'hébergement touristique et autre hébergement de courte durée. Elle a fait l'objet, du 19 décembre 2017 au 20 mars 2018, d'une vérification générale de comptabilité pour la période du 1er janvier 2015 au 31 décembre 2016, étendue jusqu'au 30 septembre 2017 pour la taxe sur la valeur ajoutée.",P.M.,société,P.M.,SA,P.M.,Rejet,31,Tribunal Administratif de Toulouse
../data/raw/DTA/2023/12/TA31/DTA_2204278_20231219.xml,../data/process/DTA/2023/12/DTA_2204278_20231219.xml,False,TA,2023,12,2204278,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête, enregistrée le 26 juillet 2022, M. A F et M. E D, représentés par Me Rouzaud, demandent au tribunal de prononcer la décharge, en droits et pénalités, de la cotisation d'impôt supplémentaire sur le revenu et de prélèvements sociaux, à laquelle ils ont été assujettis au titre de l'année 2018, pour un montant total de 83 266 euros.",True, M. F et M.,P.P.,M. A,P.P.,M. F,P.P.,Rejet,31,Tribunal Administratif de Toulouse
../data/raw/DTA/2023/12/TA31/DTA_2101457_20231205.xml,../data/process/DTA/2023/12/DTA_2101457_20231205.xml,False,TA,2023,12,2101457,40%,Plein contentieux,True,"Vu les procédures suivantes :I- Par une requête n° 2101457 enregistrée le 15 mars 2021, l'entreprise unipersonnelle à responsabilité limitée (EURL) GARAGE VRL, représentée par Me Bichard, demande au tribunal :",True," Les requêtes enregistrées sous les numéros 2101457, 2101458 et 2101459 présentent une connexité et ont fait l'objet d'une instruction commune. Il y a lieu de les joindre pour qu'il y soit statué par un seul jugement.",P.M.,EURL,not found,not found,P.M.,Rejet,31,Tribunal Administratif de Toulouse
../data/raw/DTA/2023/12/TA38/DTA_2102011_20231207.xml,../data/process/DTA/2023/12/DTA_2102011_20231207.xml,False,TA,2023,12,2102011,80%,Plein contentieux,True,"Vu la procédure suivante :Par un jugement du 21 septembre 2023, le tribunal administratif a, avant dire droit, sur la requête de M. C A tendant à la décharge des suppléments d'impôt sur le revenu et des pénalités auxquels il a été assujetti au titre de l'année 2016 pour un montant de 321 691 euros :1°) ordonné un supplément d'instruction afin que M. A et la direction spécialisée de contrôle fiscal Centre-Est communiquent au tribunal, dans un délai de quinze jours à compter de la notification du jugement, tout élément de nature à permettre de déterminer précisément les bases d'impositions des cotisations supplémentaires d'imposition mises à la charge de M. A au titre de l'année 2016, notamment la déclaration de plus-value en report d'imposition présentée par M. A, la proposition de rectification du 12 septembre 2019 et l'avis de mise en recouvrement des impositions supplémentaires en litige ; 2°) réservé jusqu'en fin d'instance les conclusions et moyens des parties sur lesquels il n'a pas été expressément statué.Par deux mémoires enregistrés les 2 et 18 octobre 2023, M. C A, représenté par Me Duraffourd, persiste dans ses conclusions tendant à la décharge des suppléments d'impôt sur le revenu et des pénalités auxquels il a été assujetti au titre de l'année 2016 et à la condamnation de l'Etat à lui verser la somme de 10 000 en application de l'article L. 761-1 du code de justice administrative. Il soutient que : ",True," Aux termes de l'article 150-0 A du code général des impôts, dans sa rédaction applicable à l'année 2016 : "" I.-1.",P.P.,M. C,not found,not found,P.P.,Satisfaction partielle,38,Tribunal Administratif de Grenoble
../data/raw/DTA/2023/12/TA38/DTA_2103522_20231221.xml,../data/process/DTA/2023/12/DTA_2103522_20231221.xml,False,TA,2023,12,2103522,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire enregistrés le 31 mai 2021 et le 9 juin 2023, la société MCB Invest, représentée par Me Tournoud, demande au tribunal :",True, La SAS MCB Invest qui exerce une activité de holding a été créée le 13 mai 2015 par M. et Mme A.,P.M.,société,P.M.,SAS,P.M.,Satisfaction totale,38,Tribunal Administratif de Grenoble
../data/raw/DTA/2023/12/TA38/DTA_2100491_20231215.xml,../data/process/DTA/2023/12/DTA_2100491_20231215.xml,False,TA,2023,12,2100491,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire, enregistrés les 22 janvier 2021 et 27 juillet 2021, la SARL Electronic Data Process (EDP), représentée par Me Palomares, demande au tribunal :",True," La SARL EDP, créée en 2001, exerce une activité de conception, développement, vente et location de logiciels de gestion des pneumatiques dans les flottes d'entreprise. Elle a un capital social de 118 000 euros, réparti entre quatre associés dont M.",P.M.,SA,P.M.,SA,P.M.,Rejet,38,Tribunal Administratif de Grenoble
../data/raw/DTA/2023/12/TA38/DTA_2004933_20231215.xml,../data/process/DTA/2023/12/DTA_2004933_20231215.xml,False,TA,2023,12,2004933,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire, enregistrés le 22 août 2020 et le 16 mai 2023, M. A B, représenté par Me Carnelutti, demande au tribunal : ",True, M. A B est le gérant et associé à hauteur de 50 % de la SARL B dont l'objet est la location meublée avec ou sans prestations quasi-hôtelières.,P.P.,M. A,P.M.,SA,P.M.,Satisfaction partielle,38,Tribunal Administratif de Grenoble
../data/raw/DTA/2023/12/TA38/DTA_2100674_20231215.xml,../data/process/DTA/2023/12/DTA_2100674_20231215.xml,False,TA,2023,12,2100674,100%,Plein contentieux,True,"Vu la procédure suivante :Par une requête enregistrée le 1er février 2022, la SASU Aeron, agissant par Me Blanchard en sa qualité de mandataire judiciaire, représentée par la SELARL Fiscalp, demande au tribunal : ",True," La SASU Aeron, dont le siège social était à Chavanod en Haute-Savoie, exerçait une activité de maçonnerie générale et gros œuvre dans le domaine du bâtiment. Elle a fait l'objet d'une vérification de comptabilité portant sur la période comprise entre le 1er janvier 2014 et le 31 décembre 2015, étendue jusqu'au 31 octobre 2016 en matière de taxe sur la valeur ajoutée.",P.M.,SAS,P.M.,SAS,P.M.,Rejet,38,Tribunal Administratif de Grenoble
../data/raw/DTA/2023/12/TA64/DTA_2102739_20231229.xml,../data/process/DTA/2023/12/DTA_2102739_20231229.xml,False,TA,2023,12,2102739,40%,Interprétation,True,"Vu la procédure suivante :Par une requête et un mémoire enregistrés les 12 octobre 2021 et 30 septembre 2022, la société civile immobilière Hyperion, représentée par Me Grousset, doit être regardée comme demandant au tribunal le remboursement du crédit de taxe sur la valeur ajoutée déductible d'un montant de 210 291 euros dont elle disposait au titre du mois de mars 2020.",True," La société civile immobilière Hyperion, créée en 2019 et dont le siège social est situé dans le département du Gers, a une activité de location de terrains et d'autres biens immobiliers. Son capital social est détenu à 99 % par la société à responsabilité limitée centre de rééducation et d'adaptation fonctionnelle de Saint-Blancard.",P.M.,société,P.M.,société,P.M.,Rejet,64,Tribunal Administratif de Pau
../data/raw/DTA/2023/12/TA64/DTA_2302588_20231201.xml,../data/process/DTA/2023/12/DTA_2302588_20231201.xml,False,TA,2023,12,2302588,40%,Plein contentieux,False,,True," Par une décision du 25 septembre 2023, la Commission nationale des comptes de campagne et des financements politiques (CNCCFP) a constaté le dépôt hors délai du compte de campagne de M. A D et Mme C E, candidats à l'élection départementale partielle qui s'est déroulée les 5 et 12 février 2023 dans le canton de Moyen Adour (Hautes-Pyrénées).",not found,not found,P.P.,M. A,P.P.,Satisfaction totale,64,Tribunal Administratif de Pau
../data/raw/DTA/2023/12/TA06/DTA_2003786_20231207.xml,../data/process/DTA/2023/12/DTA_2003786_20231207.xml,False,TA,2023,12,2003786,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et des mémoires, enregistrés le 22 septembre 2020 et les 8 avril et 29 mai 2021, la société à responsabilité limitée (SARL) Sub-Zéro Wolf, représentée par Me Parant, demande au tribunal : ",True," La SARL Sub-Zéro Wolf, qui exerce une activité de vente de produits d'électroménager, a fait l'objet d'une vérification de comptabilité à l'issue de laquelle l'administration fiscale a réintégré au résultat imposable de l'exercice clos en 2015 un passif injustifié de 383 171,55 euros et l'a, en conséquence, assujettie à une cotisation supplémentaire d'impôt sur les sociétés au titre de l'année 2015, d'un montant de 199 033 euros. La société demande la décharge de cette imposition, en droits et pénalités.",P.M.,société,P.M.,société,P.M.,Satisfaction totale,06,Tribunal Administratif de Nice
../data/raw/DTA/2023/12/TA06/DTA_2002874_20231207.xml,../data/process/DTA/2023/12/DTA_2002874_20231207.xml,False,TA,2023,12,2002874,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête, enregistrée le 27 juillet 2020, la société anonyme (SA) Cascada, représentée par Me Sollberger, doit être regardée comme demandant au tribunal : ",True," La SA Cascada, société de droit norvégien dont l'activité déclarée est celle de marchand de biens, a fait l'objet d'une vérification de comptabilité au terme de laquelle le service vérificateur a constaté l'existence d'un acte anormal de gestion, estimant qu'elle avait renoncé à des recettes en mettant à disposition d'associés ou de tiers, sans contrepartie, les quatre appartements dont elle est propriétaire situés rue Latour-Maubourg à Cannes. La société Cascada a en conséquence été assujettie, dans le cadre de la procédure de rectification contradictoire, à des cotisations supplémentaires d'impôt sur les sociétés et des contributions sur les revenus locatifs au titre des années 2013 et 2014.",P.M.,société,P.M.,société,P.M.,Satisfaction partielle,06,Tribunal Administratif de Nice
../data/raw/DTA/2023/12/TA06/DTA_2100849_20231207.xml,../data/process/DTA/2023/12/DTA_2100849_20231207.xml,False,TA,2023,12,2100849,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire, enregistrés les 15 février 2021 et 9 mai 2022, la société civile immobilière (SCI) du Rocher, représentée par Me Neveux, demande au tribunal :",True," La société civile immobilière (SCI) du Rocher, société de droit monégasque, est propriétaire d'un bien immobilier, le Château de l'Ermitage, situé 37, avenue du 3 septembre à Cap d'Ail (06320). A la suite d'un contrôle sur place portant sur la période du 1er janvier 2013 au 31 décembre 2015, l'administration fiscale lui a notifié, par une proposition de rectification du 1er décembre 2016, un rehaussement de ses résultats à raison de la minoration dans sa comptabilité de l'avantage procuré à son associée par la mise à disposition du Château de l'Ermitage, et, par voie de conséquence, des cotisations supplémentaires de contribution annuelle sur les revenus locatifs au titre des années 2013, 2014 et 2015.",P.M.,société,P.M.,société,P.M.,Non-lieu,06,Tribunal Administratif de Nice
../data/raw/DTA/2023/12/TA30/DTA_2103892_20231215.xml,../data/process/DTA/2023/12/DTA_2103892_20231215.xml,False,TA,2023,12,2103892,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête enregistrée le 16 novembre 2021, Mme A B, représentée par Me Herisson, demande au tribunal :",True," A la suite de la vérification de comptabilité de la SARL Villeneuve Voyages, devenue SARL Athena, qui exerce l'activité d'agence de voyages et dont Mme B est la gérante et associée, la requérante a été destinataire d'une proposition de rectification en date du 19 décembre 2019, concernant les années 2016, 2017 et 2018, afin de tirer les conséquences sur son imposition personnelle du contrôle dont la société avait fait l'objet. Certaines sommes que la société avait versé à Mme B ont été regardées comme des revenus distribués en application de l'article 111 c.",P.P.,Mme A,P.M.,société,P.M.,Satisfaction partielle,30,Tribunal Administratif de Nîmes
../data/raw/DTA/2023/12/TA30/DTA_2103386_20231215.xml,../data/process/DTA/2023/12/DTA_2103386_20231215.xml,False,TA,2023,12,2103386,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête enregistrée le 18 octobre 2021, complétée par des mémoires enregistrés les 23 janvier 2023 et 12 mai 2023, la SARL Institut Français de la Maintenance Hospitalière (IFMH), représentée par Me Pellegrin, demande au tribunal :",True," La SARL Institut Français de la Maintenance Hospitalière (IFMH), dont M. A est le gérant et associé majoritaire à hauteur de 47 % des parts sociales, exerce une activité commerciale consistant en des prestations de services dans le domaine de l'ingénierie informatique.",P.M.,SA,P.M.,SA,P.M.,Rejet,30,Tribunal Administratif de Nîmes
../data/raw/DTA/2023/12/TA30/DTA_2022278_20231201.xml,../data/process/DTA/2023/12/DTA_2022278_20231201.xml,False,TA,2023,12,2022278,40%,Plein contentieux,True,"Vu la procédure suivante :Par une ordonnance n°462171 du 4 avril 2022, le président de la section du contentieux du Conseil d'Etat a transmis au tribunal administratif de Nîmes, en application de l'article R. 351-8 du code de justice administrative, la requête, enregistrée au greffe du tribunal administratif de Toulouse sous le n° 2002278, présentée par la SARL Carol.Par une requête enregistrée le 27 mai 2020, complétée par un mémoire enregistré le 14 avril 2021, la SARL Carol, représentée par la SCP d'avocats Camille et Associés, demande au tribunal :",True," La SARL Carol exerce une activité d'acquisition, de location, d'exploitation et de gestion de tous immeubles et droits réels immobiliers et d'usufruit temporaire de biens immobiliers ou de parts de sociétés immobilières. Elle a fait l'objet d'une vérification de comptabilité qui a porté sur la période du 1er janvier 2014 au 31 décembre 2015, à l'issue de laquelle l'administration lui a notifié des rappels de taxe sur la valeur ajoutée, des rehaussements en matière d'impôt sur les sociétés et de retenue à la source au titre de l'exercice clos le 31 décembre 2014, consécutifs à la remise en cause de l'évaluation de la nue-propriété et de la comptabilisation de l'usufruit temporaire, issue de l'acte de cession du 28 février 2014 d'un immeuble sis 55 Boulevard de Thibault à Toulouse.",P.M.,SA,P.M.,société,P.M.,Satisfaction totale,30,Tribunal Administratif de Nîmes
../data/raw/DTA/2023/12/TA30/DTA_2102040_20231215.xml,../data/process/DTA/2023/12/DTA_2102040_20231215.xml,False,TA,2023,12,2102040,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire, enregistrés les 28 juin et 6 décembre 2021, M. A B, représenté par Me Kapp, demande au tribunal :",True," M. B est l'associé de la SARL Thétis Management et Technologies, qui a fait l'objet d'une vérification de comptabilité.",P.P.,M. A,P.M.,SA,P.M.,Rejet,30,Tribunal Administratif de Nîmes
../data/raw/DTA/2023/12/TA83/DTA_2102049_20231211.xml,../data/process/DTA/2023/12/DTA_2102049_20231211.xml,False,TA,2023,12,2102049,40%,Plein contentieux,True,"Vu la procédure suivante :Par une ordonnance du 23 juillet 2021, la présidente du tribunal administratif de Nice a, en application des dispositions de l'article R. 351-3 du code de justice administrative, transmis au tribunal administratif de Toulon la requête enregistrée le 15 juillet 2021, présentée par M. et Mme C et D A B. Par cette requête, M. et Mme A B, représentés par Me Pelloux, demandent au tribunal :",True, M. et Mme A B détiennent chacun la moitié du capital social de la société civile immobilière (SCI) CMS Capitou exerçant une activité de location de biens immobiliers et dont Mme A B est la gérante.,P.P.,Mme C,P.M.,société,P.M.,Rejet,83,Tribunal Administratif de Toulon
../data/raw/DTA/2023/12/TA83/DTA_2102164_20231211.xml,../data/process/DTA/2023/12/DTA_2102164_20231211.xml,False,TA,2023,12,2102164,40%,Plein contentieux,True,"Vu la procédure suivante :Par une ordonnance du 23 juillet 2021, la présidente du tribunal administratif de Nice a, en application des dispositions de l'article R. 351-3 du code de justice administrative, transmis au tribunal administratif de Toulon la requête enregistrée le 15 juillet 2021, présentée par la société à responsabilité limitée (SARL) Toit d'Azur (TDA). Par cette requête, la SARL TDA, représentée par Me Pelloux, demande au tribunal :",True," La SARL TDA, qui exerce une activité de travaux de charpente et de couverture, et dont la totalité du capital est détenue par Mme B A qui en assure la gérance, a fait l'objet d'une vérification de comptabilité à l'issue de laquelle, par deux propositions de rectification des 19 décembre 2017 et 7 août 2018, l'administration lui a notifié, selon la procédure de rectification contradictoire, des rectifications en matière d'impôt sur les sociétés au titre des exercices clos les 31 décembre 2014,  31 décembre 2015 et 31 décembre 2016, de taxe sur la valeur ajoutée pour la période du 1er janvier 2014 au 31 mai 2017 et de taxe sur les véhicules des sociétés pour la période du 1er octobre 2013 au 30 septembre 2016. Sa réclamation du 2 décembre 2020 ayant été rejetée le 11 mai 2021, la SARL TDA demande au tribunal de prononcer la décharge, en droits et pénalités, des cotisations supplémentaires d'impôt sur les sociétés et des rappels de taxe sur la valeur ajoutée et de taxe sur les véhicules des sociétés, auxquels elle a ainsi été assujettie.",P.M.,société,P.M.,société,P.M.,Rejet,83,Tribunal Administratif de Toulon
../data/raw/DTA/2023/12/TA77/DTA_2010527_20231221.xml,../data/process/DTA/2023/12/DTA_2010527_20231221.xml,False,TA,2023,12,2010527,100%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire, enregistrés les 21 décembre 2020 et 29 juillet 2021, M. A B, représenté par la Selarl Dubault-Biri et associés, demande au tribunal, dans le dernier état de ses écritures :",True,error,P.P.,M. A,error,error,P.P.,Rejet,77,Tribunal Administratif de MELUN
../data/raw/DTA/2023/12/TA77/DTA_2003992_20231228.xml,../data/process/DTA/2023/12/DTA_2003992_20231228.xml,False,TA,2023,12,2003992,40%,Plein contentieux,True,"Vu la procédure suivante :I. - Par une requête, enregistrée le 5 juin 2020 sous le n°2003992, et des mémoires, enregistrés les 2 juillet et 5 août 2020, M. et Mme A B, représentés par la Selarlu Marchesseau, demandent au tribunal :",True,"  D'une part, l'entreprise à responsabilité limitée (Eurl) Fr Bâtiment, dont M. B était l'unique associé et gérant jusqu'au 2 juillet 2018, et qui a pour objet social les travaux de maçonnerie et le gros œuvre de bâtiment, a fait l'objet d'une vérification de comptabilité portant sur la période courant du 1er avril 2014 au 31 décembre 2015, étendue au 31 mai 2016, en matière de taxe sur la valeur ajoutée (TVA), à l'issue de laquelle l'administration fiscale a rejeté la comptabilité de la société comme non sincère et non probante et procédé à la reconstitution de son bénéfice industriel et commercial en rejetant, notamment, la déduction de charges d'exploitation.",P.P.,Mme A,P.M.,société,P.M.,Rejet,77,Tribunal Administratif de MELUN
../data/raw/DTA/2023/12/TA77/DTA_1904465_20231214.xml,../data/process/DTA/2023/12/DTA_1904465_20231214.xml,False,TA,2023,12,1904465,100%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire enregistrés le 15 mai 2019 et le 22 juillet 2021, M. C A et Mme B épouse A, représentés par Me Sylvain, demandent au tribunal :",True," La société à responsabilité limitée (SARL) Muka Sécurité Privée, dont Mme A était la gérante et l'associée propriétaire de 60 % du capital social, a fait l'objet d'une vérification de comptabilité au titre de la période du 1er janvier 2014 au 31 décembre 2015. Par un courrier du 22 mai 2017, une proposition de rectification a été adressée à M.",P.P.,M. C,P.M.,société,P.M.,Rejet,77,Tribunal Administratif de MELUN
../data/raw/DTA/2023/12/TA77/DTA_2010569_20231228.xml,../data/process/DTA/2023/12/DTA_2010569_20231228.xml,False,TA,2023,12,2010569,40%,Plein contentieux,True,"Vu la procédure suivante :I - Par une requête, enregistrée le 18 septembre 2020 au greffe du tribunal administratif de Versailles et transmise au tribunal administratif de Melun par ordonnance n° 2006021 du 21 décembre 2020, sous le n° 2010569, M. A B, représenté par Me Dumont, demande au tribunal :",True," A la suite de la vérification de comptabilité de la société à responsabilité limitée (SARL) TM Espace au titre de la période du 1er juillet 2013 au 30 juin 2016, M. et Mme B ont été rendus destinataires d'une proposition de rectification en date du 31 octobre 2017, tirant les conséquences de cette vérification en termes de revenus distribués.",P.P.,M. A,P.M.,société,P.M.,Satisfaction partielle,77,Tribunal Administratif de MELUN
../data/raw/DTA/2023/12/TA77/DTA_2007414_20231228.xml,../data/process/DTA/2023/12/DTA_2007414_20231228.xml,False,TA,2023,12,2007414,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête, enregistrée le 21 juillet 2020 au greffe du tribunal administratif de Versailles et transmise au tribunal administratif de Melun par ordonnance n° 2004493 du 15 septembre 2020, la société à responsabilité limitée (SARL) A Povoa, représentée par Me Dumont, demande au tribunal :",True," La société à responsabilité limitée (SARL) A Povoa, qui exploite un restaurant traditionnel portugais, a fait l'objet d'une vérification de comptabilité au titre de la période du 1er janvier 2013 au 31 décembre 2014, étendue au 31 décembre 2015 en matière de taxe sur le chiffre d'affaires, à l'issue de laquelle elle a été rendue destinataire d'une proposition de rectification en date du 19 décembre 2016. Des cotisations supplémentaires d'impôt sur les sociétés et des rappels de taxe sur la valeur ajoutée au titre de la période vérifiée ont été mis en recouvrement à son encontre le 15 mars 2018.",P.M.,société,P.M.,société,P.M.,Rejet,77,Tribunal Administratif de MELUN
../data/raw/DTA/2023/12/TA77/DTA_2203442_20231228.xml,../data/process/DTA/2023/12/DTA_2203442_20231228.xml,False,TA,2023,12,2203442,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête, enregistrée le 7 avril 2022, la société à responsabilité limitée (SARL) TM Espace, représentée par Me Dumont, demande au tribunal :",True," La société à responsabilité limitée (SARL) TM Espace, qui exploite un fonds de commerce d'activités récréatives pour adultes, a fait l'objet d'une vérification de comptabilité au titre de la période du 1er juillet 2013 au 30 juin 2016, à l'issue de laquelle elle a été rendue destinataire d'une proposition de rectification en date du 26 juillet 2017. Des cotisations supplémentaires d'impôt sur les sociétés et des rappels de taxe sur la valeur ajoutée au titre de la période vérifiée ont été mis en recouvrement à son encontre le 28 février 2019.",P.M.,société,P.M.,société,P.M.,Rejet,77,Tribunal Administratif de MELUN
../data/raw/DTA/2023/12/TA77/DTA_2008785_20231207.xml,../data/process/DTA/2023/12/DTA_2008785_20231207.xml,False,TA,2023,12,2008785,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête, enregistrée le 28 octobre 2020, la société à responsabilité limitée (SARL) Le Kampotois, représentée par Me Genet et Me Baumert-Noé, demande au tribunal :",True," Il résulte de l'instruction que la société à responsabilité limitée (SARL) Le Kampotois, qui exerce une activité de restauration traditionnelle spécialisée dans la cuisine asiatique, a fait l'objet de la part de la direction départementale des finances publiques de Seine-et-Marne d'une vérification de comptabilité portant sur la période du 1er janvier 2016 au 21 décembre 2017 à l'issue de laquelle elle s'est vu notifier, par proposition de rectification du 29 novembre 2019 notifiée le 3 décembre suivant selon la procédure de rectification contradictoire de l'article L. 55 du livre des procédures fiscales des cotisations supplémentaires à l'impôt sur les sociétés d'un montant de 37 421 euros en droits et 17 737 euros de pénalités au titre de l'exercice 2016 ainsi que des rappels de taxe sur la valeur ajoutée d'un montant de 12 631 euros en droits et 6 239 euros de pénalités au titre de la période du 1er janvier au 31 décembre 2016.",P.M.,société,P.M.,société,P.M.,Rejet,77,Tribunal Administratif de MELUN
../data/raw/DTA/2023/12/TA77/DTA_2009035_20231221.xml,../data/process/DTA/2023/12/DTA_2009035_20231221.xml,False,TA,2023,12,2009035,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête, enregistrée le 5 novembre 2020, la société à responsabilité limitée (SARL) Hôtel Périphérique, représentée par Me Duceux et Me Le Goguiec, demande au tribunal :",True," Il résulte de l'instruction que la société à responsabilité limitée (SARL) Hôtel Périphérique, sise au Kremlin-Bicêtre et dont l'activité consiste à exploiter un immeuble de 25 chambres affectées à la location en meublé de tourisme, a fait l'objet d'une vérification de comptabilité portant sur la période du 1er janvier 2015 au 31 décembre 2016 à l'issue de laquelle elle s'est vu notifier, par proposition de rectification du 5 juin 2018 et selon la procédure de rectification contradictoire de l'article L. 55 du livre des procédures fiscales, des cotisations supplémentaires à l'impôt sur les sociétés pour un montant, en droits, intérêts de retard et majoration de 40 % pour manquement délibéré, de 81 427 euros  au titre des exercices 2015 et 2016 et des rappels de taxe sur la valeur ajoutée pour un montant, en droits et pénalités, de 31 501 euros au titre de la période 2015-2016.",P.M.,société,P.M.,société,P.M.,Rejet,77,Tribunal Administratif de MELUN
../data/raw/DTA/2023/12/TA77/DTA_2006699_20231207.xml,../data/process/DTA/2023/12/DTA_2006699_20231207.xml,False,TA,2023,12,2006699,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête enregistrée le 25 août 2020, la société par actions simplifiée (SAS) Marius, représentée par Me Goetz, demande au tribunal de prononcer la décharge, en droits et pénalités, des cotisations supplémentaires d'impôt sur les sociétés et des rappels de taxe sur la valeur ajoutée mis à sa charge au titre des années 2012 et 2013.",True," La société par actions simplifiée (SAS) Marius, qui exerce une activité de bar-restaurant sous le nom commercial "" Les terrasses "", a fait l'objet d'une vérification de comptabilité portant sur la période du 1er janvier 2012 au 31 décembre 2013, s'agissant de la taxe sur la valeur ajoutée, et du 27 juillet 2011 au 31 décembre 2013, s'agissant de l'impôt sur les sociétés. Par une proposition de rectification en date du 28 juillet 2015, des cotisations supplémentaires d'impôt sur les sociétés et des rappels de taxe sur la valeur ajoutée lui ont été notifiés, selon la procédure de rectification contradictoire de l'article L.",P.M.,société,P.M.,société,P.M.,Rejet,77,Tribunal Administratif de MELUN
../data/raw/DTA/2023/12/TA77/DTA_2008891_20231221.xml,../data/process/DTA/2023/12/DTA_2008891_20231221.xml,False,TA,2023,12,2008891,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire en réplique, enregistrés les 31 octobre 2020 et 16 juin 2021, M. D G et Mme C B épouse G doivent être regardés comme demandant au tribunal :",True," Il résulte de l'instruction que la société à responsabilité limitée Entreprise Adaptée Picarde (SARL EAP), dont le gérant est M. F B, a fait l'objet d'une vérification de comptabilité au titre des exercices clos en 2014, 2015 et 2016 au cours de laquelle l'administration a remis en cause la déductibilité de certaines charges non justifiées, notamment quinze factures de 2016 établies par Mme C B épouse G et comptabilisées en "" achat études prestations de services "" pour un montant de 77 507,72 euros.",P.P.,M. D,P.M.,société,P.M.,Rejet,77,Tribunal Administratif de MELUN
../data/raw/DTA/2023/12/TA77/DTA_2008657_20231207.xml,../data/process/DTA/2023/12/DTA_2008657_20231207.xml,False,TA,2023,12,2008657,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et des mémoires en réplique, enregistrés les 23 octobre 2020, 27 janvier et 13 septembre 2022, la société par actions simplifiée (SAS) Vitrans, représentée par Me Nesa, demande au tribunal de prononcer la décharge des cotisations supplémentaires à l'impôt sur les sociétés auxquelles elle a été assujettie pour un montant de 101 350 euros en droits et pénalités au titre de l'exercice clos en 2013, des rappels de taxe sur la valeur ajoutée d'un montant de 55 521 euros en droits et pénalités au titre de la période du 1er octobre 2012 au 31 décembre 2015, de la cotisation sur la valeur ajoutée des entreprises, de la taxe additionnelle et des frais de gestion d'un montant de 14 592 euros en droits et pénalités au titre de la même période, et de l'amende fiscale prévue à l'article 1759 du code général des impôts d'un montant de 373 987 euros.",True," Il résulte de l'instruction que la société par actions simplifiée (SAS) Vitrans, spécialisée dans le transport de matériaux de chantier, a fait l'objet d'une vérification de comptabilité au titre de la période allant du 1er octobre 2012 au 30 septembre 2015 à l'issue de laquelle elle s'est vu notifier, par proposition de rectification du 1er décembre 2016 et selon la procédure de rectification contradictoire de l'article L. 55 du livre des procédures fiscales, des cotisations supplémentaires à l'impôt sur les sociétés d'un montant de 101 350 euros en droits et pénalités au titre de l'exercice clos le 30 septembre 2013, des rappels de taxe sur la valeur ajoutée pour un montant de 55 521 euros en droits et pénalités au titre de la période du 1er octobre 2012 au 30 septembre 2015, des rappels de cotisation sur la valeur ajoutée des entreprises, de taxes additionnelles et de frais d'assiette d'un montant de 14 592 en droits et pénalités au titre de la même période et enfin l'amende prévue à l'article 1759 du code général des impôts pour distributions occultes d'un montant de 373 987 euros au titre des exercices clos au 30 septembre 2014 et au 30 septembre 2015.",P.M.,société,P.M.,société,P.M.,Satisfaction partielle,77,Tribunal Administratif de MELUN
